nombre_comercial,razon_social,actividad_economica,numero_de_personal,tipo_vial,nombre_vial,tipo_vial_1,nombre_vial_1,tipo_vial_2,nombre_vial_2,tipo_vial_3,nombre_vial_3,letra_ext,edificio,edificio_piso,letra_int,tipo_asentamiento,nombre_asentamiento,tipo_centro_comercial,nombre_centro_comercial,numero_local,entidad,municipio,localidad,ageb,telefono,email,web,tipo_unidad_economica,fecha_alta,id,codigo_actividad_economica,numero_ext,numero_int,codigo_postal,clave_entidad,clave_municipio,clave_localidad,manzana,latitud,longitud
hotel modelo,promotora robles dominguez sa de cv,hoteles con otros servicios integrados,31 a 50 personas,eje vial,3 norte (ingeniero alfredo robles dominguez),calle,tamagno,calle,borodin,calle,leon cavallo,,,,,colonia,vallejo,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1773,5555373738,mtzyanet10@gmail.com,,fijo,2010-07,6306635,721111,46.0,,7870.0,9,5,1,18,19.46841828,-99.12606232
hotel moderno,,hoteles sin otros servicios integrados,6 a 10 personas,calle,incas,calle,republica de honduras,calle,republica de peru,calle,republica de chile,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0644,,,,fijo,2010-07,6325180,721112,9.0,,6010.0,9,15,1,17,19.44039391,-99.13663156
hotel monaco,baltar sa,hoteles con otros servicios integrados,31 a 50 personas,eje vial,1 poniente (guerrero),eje vial,2 norte (manuel gonzalez),avenida,ricardo flores magon,calle,zaragoza,,,,,colonia,buenavista,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0714,5555668333,reservaciones@hotel-monaco.com.mx,,fijo,2010-07,6325234,721111,12.0,,6350.0,9,15,1,20,19.43862054,-99.14909258
hotel monarca,hotel monarca sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,avenida,alvaro obregon,avenida,frontera,calle,merida,calle,chihuahua,bis,hotel,,,colonia,roma norte,,,0,ciudad de mexico,cuauhtemoc,cuauhtemoc,1110,,,,fijo,2010-07,6325252,721112,32.0,,6700.0,9,15,1,25,19.41876271,-99.15615704
hotel monte casino,monte casino s de rl de cv,hoteles sin otros servicios integrados,11 a 30 personas,avenida,instituto politecnico nacional,avenida,poniente 118,calle,licenciado jose urbano fonseca,calle,norte 1-a,,,,,colonia,capultitlan,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1398,,,,fijo,2010-07,6308245,721112,5104.0,,7380.0,9,5,1,12,19.47969291,-99.1358709
hotel montecarlo,operadora de hoteles montecarlo sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,calle,republica de uruguay,calle,5 de febrero,calle,isabel la catolica,calle,republica del salvador,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0818,,,,fijo,2010-07,6325019,721112,69.0,,6000.0,9,15,1,11,19.43035035,-99.13609657
hotel montemar,jumosa sa,hoteles con otros servicios integrados,11 a 30 personas,calle,valentin gomez farias,calle,serapio rendon,calle,sadi carnot,calle,tomas alva edison,,,,,colonia,san rafael,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0697,,,,fijo,2010-07,6305069,721111,53.0,,6470.0,9,15,1,1,19.43761003,-99.15862087
hotel montevideo,hotelera montevideo sa de cv,hoteles con otros servicios integrados,11 a 30 personas,eje vial,5 norte (montevideo),calle,norte 35,privada,norte 27-a,calle,lindavista,,,,,colonia,tepeyac insurgentes,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1260,5555772311,www.hotelmontevideo.mx,wwwhotelmontevideo.mx,fijo,2010-07,6324880,721111,33.0,,7020.0,9,5,1,9,19.48591233,-99.12055633
hotel montreal sa de cv,hotel montreal sa,hoteles con otros servicios integrados,31 a 50 personas,calzada,calzada de tlalpan,calzada,calzada de tlalpan,calle,puerto rico,calle,virginia,,,,,colonia,parque san andres,,,,ciudad de mexico,coyoacan,coyoacan,0164,5556890011,hmontreal2@hotmail.com,,fijo,2010-07,6313116,721111,2073.0,,4040.0,9,3,1,4,19.34406602,-99.14452215
hotel morelia,hotel morelia sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,degollado,calle,soto,calle,lerdo,peatonal,1 norte (mosqueta),,,,,colonia,guerrero,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0574,,,,fijo,2010-07,6325225,721112,78.0,,6300.0,9,15,1,6,19.44527342,-99.14250552
hotel morelos,albite sa,hoteles sin otros servicios integrados,31 a 50 personas,calle,general francisco arce,calle,ignacio zaragoza,calle,pablo garcia,calle,general francisvco leyva,,,,,colonia,juan escutia,,,,ciudad de mexico,iztapalapa,iztapalapa,0178,,,,fijo,2010-07,6324683,721112,14.0,,9100.0,9,7,1,12,19.38719869,-99.03802409
hotel motel huatulco zaragoza,administradora h huatulco sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calzada,ignacio zaragoza,calzada,general ignacio zaragoza,calle,juan pablo ayala,autopista,primera central,,,,,colonia,tepalcates,,,,ciudad de mexico,iztapalapa,iztapalapa,0021,5555710901,oficinash41@gmail.com,,fijo,2010-07,6313919,721111,1311.0,,9210.0,9,7,1,6,19.39629993,-99.05622755
hotel museo,hotel museo sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,heroes ferrocarrileros,calle,doctor enrique gonzalez martinez,avenida,insurgentes norte,calle,manuel orozco y berra,,,,,colonia,santa maria la rivera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0606,,,,fijo,2010-07,6317409,721111,54.0,,6400.0,9,15,1,10,19.44176272,-99.15634167
hotel muy,operadora orgal sa de cv,hoteles sin otros servicios integrados,31 a 50 personas,calle,maestro antonio caso,calle,gabino barreda,calle,manuel maria contreras,calle,james sullivan,,,,,colonia,san rafael,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0678,,,,fijo,2010-07,6259221,721112,144.0,,6470.0,9,15,1,20,19.43520684,-99.16468084
hotel naciones,naciones hoteleria y servicios sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calzada,vallejo eje 1 poniente,calzada,mendelssohn,avenida,jose a. clave,calle,m. planas,,,,,colonia,vallejo poniente,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1735,,,,fijo,2010-07,6257438,721111,255.0,,7790.0,9,5,1,22,19.46683941,-99.14330463
hotel naval,hotelera naval sa de cv,hoteles con otros servicios integrados,6 a 10 personas,eje vial,2 oriente (heroica escuela naval militar),privada,luis de la rosa,privada,leon garcia,calle,ramon rivera fernandez,,,,,colonia,presidentes ejidales segunda seccion,,,,ciudad de mexico,coyoacan,coyoacan,1707,5556076478,,www.hotelnaval.com.mx,fijo,2011-03,6259009,721111,625.0,,4470.0,9,3,1,9,19.32529251,-99.12484634
hotel navio,mango sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,calle,adolfo gurrion,calle,cabana,eje vial,1 oriente (anillo de circunvalacion),calle,juan cuatmazin,,,,,colonia,merced balbuena,,,,ciudad de mexico,venustiano carranza,venustiano carranza,0687,,,,fijo,2010-07,6325398,721112,37.0,,15810.0,9,17,1,7,19.4242352,-99.12540058
hotel nayarit,hotel nayarit sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,platino,calle,mapimi,calle,atotonilco,calle,hierro,,,,,colonia,maza,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0127,5555264747,alejandraliracamacho@gmail.com,,fijo,2010-07,6305055,721111,25.0,,6270.0,9,15,1,13,19.4571519,-99.12685005
hotel necaxa,hotel necaxa sa,hoteles con otros servicios integrados,11 a 30 personas,calle,carretones,calle,cabana,eje vial,1 oriente (anillo de circunvalacion),calle,adolfo gurrion,,,,,colonia,merced,,,,ciudad de mexico,venustiano carranza,venustiano carranza,0687,5555119080,shaipark25@gmail.com,,fijo,2010-07,6307242,721111,39.0,,15810.0,9,17,1,4,19.42527159,-99.12522179
hotel nevada,,hoteles sin otros servicios integrados,0 a 5 personas,calle,soledad,calle,jesus maria,calle,santisima,calle,emiliano zapata,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0786,,,,fijo,2010-07,6325046,721112,38.0,,6060.0,9,15,1,6,19.43237739,-99.12762009
hotel new york,hotelera alpusa sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,tomas alva edison,calle,alcazar,calle,jose de emparam,calle,ignacio mariscal,,,,sn,colonia,tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0714,5555669700,hotel-newyork@hotmail.com,,fijo,2010-07,6305076,721111,45.0,,6030.0,9,15,1,1,19.43681818,-99.15162546
hotel nino perdido,,hoteles sin otros servicios integrados,0 a 5 personas,calle,alvarez de icaza,eje vial,central (lazaro cardenas),diagonal,20 de noviembre,calle,lorenzo boturini,,,,,colonia,obrera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1040,5555782625,,,fijo,2010-07,6259209,721112,5.0,,6800.0,9,15,1,18,19.41925111,-99.14307314
hotel niza,hotel azin sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,calle,mixcalco,calle,manuel doblado,calle,leona vicario,calle,san antonio tomatlan,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0663,,,,fijo,2010-07,6259228,721112,14.0,,6000.0,9,15,1,4,19.434991,-99.12634574
hotel niza,,hoteles sin otros servicios integrados,0 a 5 personas,calle,mesones,calle,callejon mesones,calle,isabel la catolica,calle,regina,,,planta baja,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0894,,,,fijo,2010-07,6325244,721112,61.0,,6080.0,9,15,1,5,19.42850861,-99.13639753
hotel nogales,,hoteles sin otros servicios integrados,0 a 5 personas,calle,camelia,calle,soto,calle,lerdo,calle,degollado,,,,,colonia,guerrero,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0574,,,,fijo,2010-07,6325228,721112,112.0,,6300.0,9,15,1,7,19.44636345,-99.14323578
hotel norma,suites norma sa,hoteles sin otros servicios integrados,6 a 10 personas,calle,plaza necaxa,calle,rio sena,calle,rio panuco,calle,rio lerma,,,,,colonia,cuauhtemoc,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0790,,,,fijo,2010-07,6317402,721112,10.0,,6500.0,9,15,1,10,19.43088517,-99.16629614
hotel normandie,hotel normandie sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,virginia fabregas,calle,garcia icazbalceta,avenida,ribera de san cosme,calle,velazquez de leon,,,,,colonia,san rafael,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0678,5555664088,mjdc@hotmail.com,,fijo,2010-07,6305064,721111,14.0,,6470.0,9,15,1,13,19.44265065,-99.16529727
hotel norte,hotelera mosqueta sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,calle,zaragoza,calle,degollado,eje vial,1 norte (mosqueta),peatonal,1 poniente (guerrero),,,,,colonia,buenavista,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0502,,,,fijo,2010-07,6259233,721112,155.0,,6350.0,9,15,1,7,19.44571168,-99.14873
hotel novit,promotora porto sa de cv,hoteles con otros servicios integrados,51 a 100 personas,avenida,insurgentes sur,calle,yosemite,calle,altadena,calle,dakota,,,,,colonia,napoles,,,,ciudad de mexico,benito juarez,benito juarez,0219,5554480490,contacto@hotelnovit.com,,fijo,2014-12,6258449,721111,635.0,,3810.0,9,14,1,13,19.39593534,-99.17188971
hotel nuevo laredo,nuevo laredo sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,calle,delibes,calle,meyerbeer,calle,brahms,calle,albeniz,,,,,colonia,vallejo poniente,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1735,,,,fijo,2010-07,6259272,721112,125.0,,7870.0,9,5,1,9,19.46843023,-99.1403664
hotel nuevo tijuana,hotel nuevo tijuana sa de cv,hoteles con otros servicios integrados,11 a 30 personas,eje vial,5 sur gabriel ramos millan,calle,miguel negrete,calle,jose simon bolivar,calle,romero,,,,,colonia,ninos heroes de chapultepec,,,,ciudad de mexico,benito juarez,benito juarez,0492,5555796711,hntijuana@gmail.com,,fijo,2010-07,6324399,721111,9.0,,3440.0,9,14,1,2,19.38291591,-99.14001193
hotel oasis,constructora e inmobiliaria dogrape sa de cv,hoteles con otros servicios integrados,11 a 30 personas,eje vial,8 sur (calzada ermita iztapalapa),calle,popocatepetl,calle,conamup,peatonal,8 sur (calzada ermita iztapalapa),,,,,colonia,santa martha acatitla,,,,ciudad de mexico,iztapalapa,iztapalapa,1138,5557339298,hotel_oasis@hotmail.com,,fijo,2010-07,6313928,721111,3887.0,,9510.0,9,7,1,19,19.35986486,-98.99953067
hotel olimpo,hotelera olimpo sa de cv,hoteles con otros servicios integrados,31 a 50 personas,avenida,3 norte (noe),calle,otilia,calle,martha,calle,samuel,,,,,colonia,guadalupe tepeyac,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,181a,5555170802,contacto@holimpo.mx,,fijo,2010-07,6306639,721111,90.0,90.0,7840.0,9,5,1,22,19.46649031,-99.1193456
hotel one alameda,administraciones cedro sa de cv,hoteles con otros servicios integrados,0 a 5 personas,avenida,juarez,calle,humboldt,avenida,balderas,calle,articulo 123,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0733,55551300030,contralor1xala@posadas.com,www.onehoteles.com,fijo,2010-07,6232513,721111,88.0,,6040.0,9,15,1,7,19.43502911,-99.14776199
hotel one patriotismo,fideicomiso f/1596 ,hoteles con otros servicios integrados,31 a 50 personas,avenida,interior (avenida patriotismo),calle,puente de la morena,calle,11 de abril,viaducto,rio becerra,,,,,colonia,san pedro de los pinos,,,,ciudad de mexico,benito juarez,benito juarez,0187,015552785000,,www.fibrahotel.com,fijo,2017-11,6801506,721111,229.0,,3800.0,9,14,1,26,19.39599099,-99.18103554
hotel one periferico sur,fideicomiso f/1596 ,hoteles con otros servicios integrados,11 a 30 personas,periferico,sur,boulevard,adolfo ruiz cortines anillo periferico,otro (especifique),ninguno,otro (especifique),ninguno,,,,,colonia,el pedregal,,,,ciudad de mexico,coyoacan,coyoacan,1641,015547491900,,www.fibrahotel.com,fijo,2017-11,6813857,721111,5530.0,,4700.0,9,3,1,40,19.30213321,-99.16562775
hotel orense,,hoteles sin otros servicios integrados,6 a 10 personas,calle,lucas alaman,calle,primera cerrada chimalpopoca,peatonal,central lazaro cardenas,calle,chimalpopoca,,,,,colonia,obrera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1040,,,,fijo,2010-07,6259129,721112,12.0,,6800.0,9,15,1,8,19.42145397,-99.14226745
hotel oriente,hotelera oriente sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,,10,,9,,7,,12,,,,,colonia,aguilera,,,,ciudad de mexico,azcapotzalco,azcapotzalco,0557,,,,fijo,2010-07,6325346,721112,4307.0,,2900.0,9,2,1,6,19.47234549,-99.15632049
hotel orion,promotora inmobiliaria remingston sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,general francisco morazan,calle,39,calle,41,avenida,general francisco morazan,,,,,colonia,ignacio zaragoza,,,,ciudad de mexico,venustiano carranza,venustiano carranza,1223,0057860370,despacho@contadoresluyando.com,,fijo,2010-07,6325412,721111,180.0,,15000.0,9,17,1,10,19.41270909,-99.09033074
hotel oro,inmuebles amoa sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,eje vial,3 norte (ingeniero alfredo robles dominguez),eje vial,bizet,calle,borodin,calle,leon cavallo,,,,,colonia,vallejo,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1754,,,,fijo,2010-07,6259103,721112,63.0,,7870.0,9,5,1,9,19.4702004,-99.13350037
hotel oslo,bumo de mexico sa de cv,hoteles con otros servicios integrados,11 a 30 personas,eje vial,central (lazaro cardenas),calle,doctor ignacio barajas lozano,viaducto,presidente miguel aleman,calle,doctor roberto solis quiroga,,,,,colonia,buenos aires,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1483,5555197024,facturacion@hoteloslo.com.mx,,fijo,2010-07,6304278,721111,337.0,,6780.0,9,15,1,23,19.404193600000006,-99.14501263
hotel oxford,brockman sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,ignacio mariscal,calle,ramos arispe,calle,jose de emparam,avenida,puente de alvarado,,,,,colonia,colonia tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0714,5555660500,hotel.oxford@gmail.com,,fijo,2010-07,6305075,721111,67.0,,6030.0,9,15,1,8,19.43752395,-99.15235887
hotel palace,hotelera internacional sa,hoteles con otros servicios integrados,31 a 50 personas,calle,ignacio ramirez,calle,privada vallarta,calle,avenida de la republica,calle,vallarta,,,,,colonia,tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,070a,5555848767,arturoesma59@hotmail.com,,fijo,2010-07,6304547,721111,7.0,,6030.0,9,15,1,3,19.43511794,-99.15452078
hotel palo alto,,hoteles sin otros servicios integrados,6 a 10 personas,terraceria,federal mexico-toluca,terraceria,molino bezares,calle,tiro al pichon,calle,lomas de bezares,,,,,colonia,lomas de bezares,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,1300,,,,fijo,2010-07,6325367,721112,1977.0,,11910.0,9,16,1,29,19.387379100000004,-99.24471451
hotel panorama sa,hotel panorama sa,hoteles sin otros servicios integrados,11 a 30 personas,calle,platino,calle,de guadalupe,calle,penoles,calle,plomo,,,,,colonia,valle gomez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0127,,,,fijo,2010-07,6305054,721112,20.0,,6240.0,9,15,1,5,19.45754377,-99.12727393
hotel panuco,hotel panuco sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,ayuntamiento,calle,enrico martinez,avenida,balderas,calle,enrico martinez,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0860,5555212916,hotel.panuco@yahoo.com.mx,,fijo,2010-07,6257038,721111,148.0,,6040.0,9,15,1,9,19.43143942,-99.14973845
hotel parador real,parador real sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calzada,calzada de tlalpan,calle,santa cruz,avenida,victor hugo,calle,antillas,,,,,colonia,portales,,,,ciudad de mexico,benito juarez,benito juarez,0789,5556741704,www.paradorreal.com.mx,www.paradorreal.commx,fijo,2010-07,6324389,721111,1289.0,,3570.0,9,14,1,16,19.37009488,-99.14183646
hotel paraisio del sur,promociones turisticas nacionales sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,chimalcoyotl,calle,barranca chimalcoyotl,calle,insurgentes sur,circunvalacion,otomies,,,,,colonia,chimalcoyotl,,,,ciudad de mexico,tlalpan,tlalpan,1123,015555730044,,,fijo,2010-07,6315599,721111,5109.0,,14630.0,9,12,1,5,19.27610102,-99.16734401
hotel paraiso,,hoteles sin otros servicios integrados,0 a 5 personas,calle,ignacio mariscal,calle,ramos arispe,calle,ponciano arriaga,avenida,puente de alvarado,,,,,colonia,tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0714,,,,fijo,2010-07,6325233,721112,99.0,,6030.0,9,15,1,18,19.43768,-99.15288746
hotel paraiso radisson,paraiso perisur sa de cv,hoteles con otros servicios integrados,101 a 250 personas,calle,la cuspide,calle,zacatepetl,calle,cauce,calle,alborada,,,,,colonia,parques del pedregal,,,,ciudad de mexico,tlalpan,tlalpan,0074,5559275959,gaconta@radisson.com.mx,www.radisson.com.mx,fijo,2010-07,6314458,721111,53.0,,14010.0,9,12,1,15,19.30204352,-99.19008655
hotel park nilo,operadora garcia lourdes sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,rio nilo,calle,rio lerma,avenida,paseo de la reforma,eje vial,3 poniente (rio mississipi),,,,,colonia,cuauhtemoc,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0930,,,,fijo,2010-07,6259165,721111,71.0,,6500.0,9,15,1,5,19.42715089,-99.17108161
hotel park nilo,operadora garcia lourdes sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,rio nilo,calle,rio lerma,avenida,paseo de la reforma,calle,3 poniente (rio mississipi),,,,,colonia,cuauhtemoc,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0930,5552087777,olmedo_parknilo@hotmail.com,,fijo,2010-07,6419755,721111,80.0,,6500.0,9,15,1,5,19.42715954,-99.17108615
hotel park villa,hotel park villa sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,general gomez pedraza,calle,general juan cano,calle,gobernador tiburcio montiel,avenida,constituyentes,,,,,colonia,san miguel chapultepec,,,68,ciudad de mexico,miguel hidalgo,miguel hidalgo,0891,5552766565,bmedina@thegreenparkhotel.com.mx,,fijo,2010-07,6325001,721111,68.0,,11850.0,9,16,1,12,19.41452459,-99.18465313
hotel parque,,hoteles sin otros servicios integrados,6 a 10 personas,avenida,jose maria izazaga,avenida,jose maria pino suarez,avenida,correo mayor,calle,san jeronimo,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0907,,,,fijo,2010-07,6325423,721112,156.0,,6090.0,9,15,1,19,19.42588611,-99.13178973
hotel parque via,hotelera mexicana de tacuba sa,hoteles con otros servicios integrados,11 a 30 personas,calle,lago gascasonica,avenida,azcapotzalco,calle,lago athabasca,calle,lago gascasonica,,,,,colonia,tacuba,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0054,5555279582,hotel_parque_via@hotmail.com,,fijo,2010-07,6315448,721111,15.0,,11410.0,9,16,1,17,19.4611217,-99.18987551
hotel parral,,hoteles sin otros servicios integrados,0 a 5 personas,calle,camelia,calle,soto,calle,lerdo,calle,degollado,,,,,colonia,guerrero,,el parral,104,ciudad de mexico,cuauhtemoc,cuauhtemoc,0574,,,,fijo,2010-07,6325226,721112,112.0,0.0,6300.0,9,15,1,7,19.44632155,-99.14299509
hotel patria,,hoteles sin otros servicios integrados,0 a 5 personas,calle,republica del salvador,calle,correo mayor,calle,pasaje mesones-salvador,calle,mesones,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0907,,,,fijo,2010-07,6259232,721112,137.0,,6060.0,9,15,1,1,19.42882757,-99.13126312
